fid,cat,value,area (m^2),prop_of_sink_minedmean,_ELEVmean,_ELEVFILLEDmean
"437","441",1,600.406332713668,0,436.536544799805,436.868743896485
"438","442",1,100.06771162001,0,436.820220947266,436.868743896484
"439","444",1,100.067606774915,0,413.2744140625,413.313079833984
"440","445",1,100.067620651447,0,413.780700683594,413.821075439453
"441","446",1,200.136700138857,0,449.488586425781,449.523193359375
"442","447",1,100.067599903443,0,413.262359619141,413.273223876953
"443","443",1,600.402872449253,0,324.570032755534,324.86962890625
"444","448",1,100.067154043063,0,324.611358642578,324.86962890625
"445","449",1,100.067158082209,0,324.826263427734,324.86962890625
"446","450",1,500.337746230362,0,400.971911621094,401.196044921875
"447","451",1,100.067529596388,0,400.302642822266,400.406860351563
"448","452",1,100.067193674389,0,334.655120849609,334.865295410156
"449","453",1,100.067197922792,0,334.646118164062,334.865295410156
"450","454",1,100.066646681982,0,316.977203369141,316.991180419922
"451","455",1,500.333193700935,0,316.936437988281,316.991180419922
"452","456",1,100.067218414159,0,336.654846191406,336.842956542969
"453","458",1,200.134447336546,0,336.634490966797,336.842956542969
"454","457",1,200.136006189394,0,426.159545898438,426.209289550781
"455","459",1,100.067999181338,0,426.197082519531,426.209289550781
"456","461",1,100.067996157159,0,426.109649658203,426.209289550781
"457","460",1,600.404758802033,0,377.093221028646,377.300445556641
"458","462",1,100.066617426171,0,323.588256835938,323.673095703125
"459","463",1,800.539052194392,0,361.977874755859,362.566223144531
"460","464",1,600.409815280233,0,461.980270385742,462.088562011719
"461","465",1,500.333061216166,0,323.401177978516,323.673095703125
"462","466",1,100.06693909457,0,304.276458740234,304.326141357422
"463","428",1,71347.6903638757,0,300.450444546522,303.470489501953
"464","467",1,500.334677169332,0,304.189245605469,304.326141357422
"465","469",1,100.066592218995,0,327.409637451172,327.542114257813
"466","471",1,100.066588159592,0,327.295074462891,327.542114257813
"467","468",1,800.535380562884,0,304.23743057251,304.326141357422
"468","472",1,100.066584573884,0,327.299560546875,327.542114257813
"469","473",1,100.066914520808,0,304.325378417969,304.326141357422
"470","475",1,100.066581097955,0,327.338745117188,327.542114257813
"471","474",1,200.135971202166,0,437.797378540039,437.845336914063
"472","477",1,100.066577760561,0,327.458038330078,327.542114257813
"473","476",1,700.468335415178,0,304.203085763114,304.326141357423
"474","470",1,1100.7278877605,0,412.742190274325,413.242065429688
"475","478",1,100.066562534077,0,328.903991699219,329.006439208984
"476","479",1,200.133803871518,0,304.420532226562,304.429260253906
"477","480",1,100.066558690858,0,328.972595214844,329.006439208984
"478","483",1,100.068036548968,0,462.276611328125,462.311004638672
"479","484",1,100.066207063966,0,401.371307373047,401.39501953125
"480","485",1,100.068044114043,0,462.339691162109,462.526550292969
"481","482",1,3802.52773567202,0,338.501633493524,339.048278808594
"482","486",1,900.61324324779,0,497.114583333333,497.716156005859
"483","487",1,100.06647887174,0,341.355377197266,341.375183105469
"484","481",1,6504.35059839045,0,304.136599966196,304.552154541016
"485","488",1,1100.72956542758,0,365.561795321378,366.379638671875
"486","489",1,200.1326824305,0,366.075378417969,366.379638671875
"487","490",1,100.066350456211,0,366.001647949219,366.168670654297
"488","491",1,100.066450725484,0,348.248291015625,348.328033447266
"489","492",1,100.066357901786,0,365.635131835938,365.688049316406
"490","494",1,200.13273016247,0,376.762313842773,376.826293945313
"491","496",1,100.068198450026,0,424.685211181641,424.723541259766
"492","495",1,1300.88070329453,0,351.495098407452,351.9072265625
"493","497",1,100.067610421043,0,350.551391601562,350.590545654297
"494","498",1,900.609379101894,0,347.516883002387,347.775360107422
"495","499",1,400.271556118969,0,364.956665039062,365.128082275391
"496","502",1,100.067895443877,0,364.869567871094,365.128082275391
"497","501",1,1100.74947740196,0,400.180217396129,400.825439453125
"498","500",1,3702.50219349575,0,336.818118533573,337.53207397461
"499","504",1,200.135891821003,0,377.229110717773,377.290618896484
"500","503",1,2601.76910291531,0,388.899673461914,389.348663330078
"501","506",1,100.067603623495,0,337.504913330078,337.532073974609
"502","507",1,900.611673148815,0,377.061842176649,377.66732788086
"503","508",1,100.068195004307,0,413.991424560547,414.195159912109
"504","509",1,300.20460102323,0,413.893046061198,414.19515991211
"505","512",1,100.068524662347,0,498.483367919922,498.654449462891
"506","511",1,400.270097015426,0,329.043258666992,329.181243896484
"507","513",1,100.067529470834,0,329.166595458984,329.181243896485
"508","514",1,100.068361348647,0,448.63623046875,448.675201416016
"509","515",1,200.136815786886,0,461.4306640625,461.522857666016
"510","516",1,100.068355412222,0,448.408660888672,448.448455810547
"511","505",1,11207.5259968252,0,314.933516911098,316.013702392579
"512","518",1,100.068328149675,0,438.934234619141,438.985321044922
"513","520",1,100.068324683758,0,438.909881591797,438.985321044922
"514","519",1,600.405461060174,0,329.042195638021,329.183258056641
"515","521",1,300.204769329983,0,425.847483317057,425.996978759766
"516","493",1,58239.0089453231,0,308.577571488738,310.271240234375
"517","517",1,2701.82194086531,0,323.885897035952,324.282867431641
"518","522",1,100.067603293632,0,331.482116699219,331.492553710938
"519","510",1,5203.50021022168,0,316.782349219689,316.996459960938
"520","526",1,1300.86705685756,0,346.692946213942,346.991363525391
"521","527",1,400.266535479343,0,348.365898132324,348.470520019531
"522","528",1,100.067177665129,0,329.102142333984,329.161712646484
"523","529",1,300.199851290672,0,348.401377360026,348.535614013672
"524","525",1,2101.40504864859,0,324.896186465309,325.600280761719
"525","531",1,100.068304124172,0,449.517852783203,449.549407958984
"526","530",1,2501.66908740404,0,336.906723632812,337.509307861328
"527","532",1,1901.28730548528,1,350.788930792558,351.351867675782
"528","524",1,16511.1298843377,0,321.253733317057,323.30908203125
"529","533",1,7705.14760698803,0,324.29442447811,326.311309814453
"530","534",1,1100.73915472103,0,339.722478693182,340.054992675781
"531","535",1,900.598931920831,0,359.218919542101,359.416656494141
"532","537",1,400.271700745274,1,401.666595458984,401.853881835938
"533","538",1,400.271209036815,1,365.176704406738,365.386962890625
"534","539",1,100.06781224889,1,365.895141601562,365.984497070313
"535","540",1,200.136033595772,1,426.322128295898,426.712646484375
"536","541",1,100.068342274695,0,463.375335693359,463.437042236328
"537","542",1,200.135635730054,1,365.600143432617,365.984497070313
"538","544",1,100.067822358047,1,365.968963623047,365.984497070313
"539","523",1,21714.6752669599,0.451612903225806,330.189355103102,331.492553710938
"540","545",1,200.13379956095,0,338.083892822266,338.168914794922
"541","536",1,5803.90737688006,0,320.485146884261,321.271636962891
"542","543",1,4803.23621849722,0,321.658005396525,322.029418945313
"543","546",1,1801.20437720331,0,337.498051961263,338.168914794922
"544","548",1,100.066928748274,0,340.718017578125,341.033172607422
"545","549",1,100.066932323971,0,340.927368164062,341.033172607422
"546","550",1,200.13440788805,0,376.89860534668,377.017364501953
"547","551",1,700.468636384467,0,349.820870535714,350.140563964844
"548","553",1,200.134401481366,0,388.255554199219,388.415222167969
"549","552",1,1100.73190658615,0,377.406860351562,377.866607666016
"550","547",1,24116.2889055517,0,330.21412158507,331.601715087891
"551","554",1,400.266207475681,0,388.962944030762,389.343292236328
"552","556",1,100.066551716183,0,389.930541992188,390.141143798828
"553","557",1,100.066997127491,0,377.579956054688,377.742980957031
"554","555",1,8605.8132769065,0,332.940905548805,334.266784667969
"555","558",1,100.067000754061,0,377.704559326172,377.742980957031
"556","559",1,200.133929069969,0,377.284774780273,377.715148925781
"557","561",1,100.067655936931,0,340.537200927734,340.544525146484
"558","563",1,100.068222821399,0,389.426177978516,389.463348388672
"559","565",1,100.068675449351,0,426.198394775391,426.255950927734
"560","564",1,1100.74433904595,0,340.267666903409,340.544525146485
"561","567",1,300.204400204704,0.666666666666667,365.172556559245,365.426544189453
"562","568",1,400.270783135435,0,341.321891784668,341.375732421875
"563","562",1,12508.4771369293,0.84,344.272367675781,344.914825439454
"564","569",1,100.068389762659,1,389.851104736328,390.230407714844
"565","560",1,3402.29822852579,0,339.981903973748,340.528564453125
"566","570",1,100.067916915403,0,353.379241943359,353.567260742188
"567","572",1,100.067923249851,0,353.389770507812,353.567352294922
"568","566",1,3902.65617420099,0.794871794871795,363.481740315755,364.341033935547
"569","573",1,200.136276594654,0,365.754623413086,365.759613037109
"570","574",1,200.136291089409,0,365.757736206055,365.75961303711
"571","576",1,100.066913967603,0,413.824035644531,413.845581054688
"572","577",1,100.067895631713,1,349.319885253906,349.382049560547
"573","571",1,4703.19456187059,0.808510638297872,353.34803349921,353.567352294922
"574","575",1,4002.72854257742,0.85,371.863251495361,372.673126220703
"575","580",1,700.468282271933,0,424.568634033203,425.241027832031
"576","579",1,12508.5397525718,0.032,375.231300048828,377.703155517579
"577","583",1,100.069093595957,0,511.07958984375,511.147369384766
"578","578",1,7705.22968506388,0.779220779220779,348.425118582589,349.382049560547
"579","584",1,4903.3639647091,0,395.606246636838,396.231658935547
"580","585",1,1601.09945057286,0,396.746793746948,397.213134765625
"581","588",1,500.342888640531,0,389.782897949219,390.052062988281
"582","587",1,300.203707651468,0.666666666666667,353.341054280599,353.438568115234
"583","589",1,600.412504779582,0,397.903625488281,398.25927734375
"584","590",1,100.067899508693,1,353.390411376953,353.438568115234
"585","581",1,15710.7479641648,0.0382165605095541,382.108104341349,383.628082275391
"586","586",1,1601.0647634365,0,433.150245666504,433.927825927734
"587","582",1,10306.9542134223,0,347.121168118079,348.079711914063
"588","592",1,100.068602187559,0,400.780975341797,400.790374755859
"589","593",1,100.068605331937,0,400.549468994141,400.790374755859
"590","594",1,100.068608643487,0,400.78662109375,400.79037475586
"591","591",1,1300.88256014732,1,356.511716402494,356.799713134766
"592","600",1,100.068895745324,0,414.452606201172,414.514343261719
"593","597",1,600.399889719789,0,458.03727722168,458.158416748047
"594","599",1,1701.17059229565,0,410.168676039752,410.643371582031
